filename	acq_time
fmap/sub-005_ses-02_acq-fMRIDistortionMapPA_dir-PA_epi.nii.gz	1925-01-01T12:12:55.057500
fmap/sub-005_ses-02_acq-fMRIDistortionMapAP_dir-AP_epi.nii.gz	1925-01-01T12:13:11.062500
func/sub-005_ses-02_task-main_dir-PA_run-3_bold.nii.gz	1925-01-01T12:13:40.752500
func/sub-005_ses-02_task-main_dir-PA_run-4_bold.nii.gz	1925-01-01T12:24:16.142500
func/sub-005_ses-02_task-main_dir-PA_run-5_bold.nii.gz	1925-01-01T12:34:53.067500
func/sub-005_ses-02_task-main_dir-PA_run-6_bold.nii.gz	1925-01-01T12:45:33.465000
func/sub-005_ses-02_task-main_dir-PA_run-7_bold.nii.gz	1925-01-01T12:56:15.370000
func/sub-005_ses-02_task-main_dir-PA_run-8_bold.nii.gz	1925-01-01T13:06:50.815000
func/sub-005_ses-02_task-main_dir-PA_run-1_bold.nii.gz	1925-01-01T13:17:34.285000
func/sub-005_ses-02_task-main_dir-PA_run-2_bold.nii.gz	1925-01-01T13:28:01.200000
